CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE
CHEMBL1650730	1062671	CHEMBL1650730	1062671		9k	377.81	2.79	107.54	0	C[C@H](Nc1ncc(Cl)c(Nc2cc([nH]n2)N(C)C)n1)c3ncc(F)cn3	5144106	IC50	>	30000	nM					BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	701698	CHEMBL1656590	B	Inhibition of JAK3 using 5 mM of ATP	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			54785	CHEMBL1649076	21138246	J. Med. Chem.	2011	54	1	262
CHEMBL1650731	1062672	CHEMBL1650731	1062672		9l	361.35	2.33	107.54	0	C[C@H](Nc1ncc(F)c(Nc2cc([nH]n2)N(C)C)n1)c3ncc(F)cn3	5144107	IC50	>	30000	nM					BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	701698	CHEMBL1656590	B	Inhibition of JAK3 using 5 mM of ATP	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			54785	CHEMBL1649076	21138246	J. Med. Chem.	2011	54	1	262
CHEMBL1650733	1062674	CHEMBL1650733	1062674		16b	417.42	2.58	116.77	0	C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(F)c(n1)N3CCOCC3)c4ncc(F)cn4	5144109	IC50	>	30000	nM					BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	701698	CHEMBL1656590	B	Inhibition of JAK3 using 5 mM of ATP	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			54785	CHEMBL1649076	21138246	J. Med. Chem.	2011	54	1	262
CHEMBL2376158	1557992	CHEMBL2376158	1557992		9	450.4	.97	132.07	0	C[C@@H](NC(=O)c1c[nH]c2ncc(nc12)c3ncn4cc(F)cc(F)c34)C(=O)N5CC(C5)C#N	13282626	IC50	=	1	nM	9				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	957633	CHEMBL2378516	B	Inhibition of JAK3 (unknown origin) using [33gammaP]ATP and Biotin-KAIETDKEYYTVKD as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by filtration assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein			73493	CHEMBL2375236	23540648	Bioorg. Med. Chem. Lett.	2013	23	9	2793
CHEMBL1076700	613582	CHEMBL1076700	613582		17	563.64	5.03	82.86	2	CN(C)CCCNC(=O)c1ccc(Nc2oc3c(cccc3n2)c4cc(F)c(CN5CCOCC5)c(F)c4)cc1C	3203192	IC50	=	220	nM	6.66				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	616103	CHEMBL1102772	B	Inhibition of GST-tagged JAK3 assessed as inhibition of biotinylated JAK3tide peptide phosphorylation after 60 mins by caliper mobility shift assay	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			50463	CHEMBL1154949	20138510	Bioorg. Med. Chem. Lett.	2010	20	5	1724
CHEMBL1774054	1145097	CHEMBL1774054	1145097		1b	398.41	5.18	98.65	1	CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cc3)c(cc2F)C#N)n[nH]1	6196658	IC50	=	1735	nM	5.76				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	746714	CHEMBL1776839	B	Inhibition of JAK3 after 60 min	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			57597	CHEMBL1772962	21493067	Bioorg. Med. Chem. Lett.	2011	21	10	2958
CHEMBL1834657	1178704	CHEMBL1852688	1193367		1h, NVP-BGJ398	560.48	5.34	95.09	2	CCN1CCN(CC1)c2ccc(Nc3cc(ncn3)N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)cc2.OP(=O)(O)O	6386368	IC50	>	10000	nM					BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	773481	CHEMBL1839847	B	Inhibition of recombinant JAK3	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			59222	CHEMBL1833940	21936542	J. Med. Chem.	2011	54	20	7066
CHEMBL1630781	1052968	CHEMBL1630781	1052968		11	284.4	4.19	44.81	0	CC1CC[C@@H](C[C@@H]1N(C)c2ncnc3[nH]ccc23)C(=C)C	5109071	IC50	=	4	nM	8.4				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	695928	CHEMBL1641115	B	Inhibition of GST-tagged human JAK3 catalytic domain expressed in Sf9 cells by ELISA	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	54253	CHEMBL1629452	21105711	J. Med. Chem.	2010	53	24	8468
CHEMBL2062801	1356192	CHEMBL2062801	1356192		26	442.51	3.27	127.26	0	CS(=O)(=O)c1ccc(Nc2nc3c(cccn3n2)c4ccc(cc4)S(=O)(=O)C)cc1	10965929	IC50	=	105	nM	6.98				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	833042	CHEMBL2067181	B	Inhibition of human JAK3 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	62806	CHEMBL2062471	22594690	J. Med. Chem.	2012	55	11	5243
CHEMBL2062803	1356194	CHEMBL2062803	1356194		28	449.53	3.59	97.21	0	CS(=O)(=O)c1ccc(cc1)c2cccn3nc(Nc4ccc(cc4)N5CCOCC5)nc23	10965931	IC50	=	17	nM	7.77				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	833042	CHEMBL2067181	B	Inhibition of human JAK3 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	62806	CHEMBL2062471	22594690	J. Med. Chem.	2012	55	11	5243
CHEMBL2062805	1356196	CHEMBL2062805	1356196		30	462.57	3.86	91.22	0	CN1CCN(CC1)c2ccc(Nc3nc4c(cccn4n3)c5ccc(cc5)S(=O)(=O)C)cc2	10965933	IC50	=	31	nM	7.51				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	833042	CHEMBL2067181	B	Inhibition of human JAK3 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	62806	CHEMBL2062471	22594690	J. Med. Chem.	2012	55	11	5243
CHEMBL2062812	1356204	CHEMBL2062812	1356204		38	402.47	4.54	48.7	0	CN1CCN(CC1)c2cccc(Nc3nc4c(cccn4n3)c5ccc(F)cc5)c2	10966897	IC50	=	547	nM	6.26				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	833042	CHEMBL2067181	B	Inhibition of human JAK3 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	62806	CHEMBL2062471	22594690	J. Med. Chem.	2012	55	11	5243
CHEMBL2062529	1356200	CHEMBL2062529	1356200		34	545.7	3.97	94.46	1	CN1CCN(CC1)C2CCN(CC2)c3cccc(Nc4nc5c(cccn5n4)c6ccc(cc6)S(=O)(=O)C)c3	10965937	IC50	=	122	nM	6.91				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	833042	CHEMBL2067181	B	Inhibition of human JAK3 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	62806	CHEMBL2062471	22594690	J. Med. Chem.	2012	55	11	5243
CHEMBL1934353	1271821	CHEMBL1934353	1271821		14b	568.09	3.77	134.31	1	CN(c1ccccc1c2cc(Cl)c3cnc(Nc4ccc(cc4)C5CCN(CC(=O)N)CC5)nn23)S(=O)(=O)C	7992168	IC50	=	2.9	nM	8.54				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	794805	CHEMBL1935988	B	Inhibition of JAK3	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			60691	CHEMBL1932974	22169263	Bioorg. Med. Chem. Lett.	2012	22	1	133
CHEMBL2035185	1344707	CHEMBL2035185	1344707		14l, SB1578, 67:33 trans/Cis mixture	462.54	4.02	81.88	0	C(CN1CCCC1)Oc2ccc3Nc4nccc(n4)c5oc(COC\C=C\COCc2c3)cc5	10910595	IC50	=	4300	nM	5.37				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	821290	CHEMBL2040120	B	Inhibition of recombinant JAK3 using poly(Glu,Ala,Tyr) as substrate after 2 hrs by luminometric assay	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			62087	CHEMBL2034857	22339472	J. Med. Chem.	2012	55	6	2623
CHEMBL1789941	1153572	CHEMBL1789941	1153572	RUXOLITINIB	2, INCB018424	306.37	2.88	83.18	0	N#CC[C@H](C1CCCC1)n2cc(cn2)c3ncnc4[nH]ccc34	12062101	IC50	=	428	nM	6.37				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	851238	CHEMBL2155750	B	Inhibition of human JAK3 kinase domain expressed in Sf21 cells using EQEDEPEGDYFEWLE as substrate after 1 hr by HTRF assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	65396	CHEMBL2150873	22591402	J. Med. Chem.	2012	55	12	5901
CHEMBL2381987	1561402	CHEMBL2381987	1561402		16	429.47	3.8	97.89	0	C[C@H](Nc1nc(Nc2cc(C)[nH]n2)nc(N3CCN(C)CC3)c1F)c4ccc(F)cn4	13307816	IC50	=	15	nM	7.82				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	958067	CHEMBL2383937	B	Inhibition of JAK3 (unknown origin) using biotinylated poly-EY peptide as substrate after 60 mins by HTRF assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein			73585	CHEMBL2380256	23562594	Bioorg. Med. Chem. Lett.	2013	23	10	3105
CHEMBL3114762	1617734	CHEMBL3114762	1617734		11f	483.49	3.61	99.35	0	Fc1cc(ccn1)N2CC[C@H](C2)Oc3cccc(NC4=C(C(=O)NC4=O)c5c[nH]c6ccccc56)c3	13901945	IC50	=	497	nM	6.3				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1288559	CHEMBL3118992	B	Inhibition of JAK3 (unknown origin)	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein			76911	CHEMBL3112442	24461299	Bioorg. Med. Chem. Lett.	2014	24	4	1116
CHEMBL2376332	1558168	CHEMBL2376332	1558168		1c	324.38	3.43	79.9	0	CCc1cccc(Oc2cnc3[nH]cc(C(=O)NC(C)C)c3n2)c1	13284855	IC50	=	470	nM	6.33				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	957865	CHEMBL2378978	B	Inhibition of JAK3 (unknown origin) using Biotin-KAIETDKEYYTVKD as substrate and [33Pgamma]ATP incubated for 10 mins prior to substrate addition measured after 30 mins by Topcount analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein			73500	CHEMBL2375291	23541670	Bioorg. Med. Chem. Lett.	2013	23	9	2522
CHEMBL197603	334313	CHEMBL197603	334313		20, A-770041	621.73	3.92	136.43	1	COc1cc(ccc1NC(=O)c2cc3ccccc3n2C)c4nn([C@@H]5CC[C@H](CC5)N6CCN(CC6)C(=O)C)c7ncnc(N)c47	1663209	IC50	>	25000	nM					BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	328641	CHEMBL863890	B	Inhibitory activity against JAK3	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein			30509	CHEMBL1148543	16216497	Bioorg. Med. Chem. Lett.	2006	16	1	118
CHEMBL2207763	1447411	CHEMBL2207763	1447411		4	470.35	3.71	87.22	0	CC(=O)Nc1ccc(cc1)c2ccnc(NCC3CN(C3)C(=O)c4c(Cl)cccc4Cl)n2	12193940	IC50	=	5000	nM	5.3				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	886511	CHEMBL2214786	B	Inhibition of JAK3	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			67020	CHEMBL2203210	23127890	Bioorg. Med. Chem. Lett.	2012	22	24	7653
CHEMBL2035184	1344706	CHEMBL2035184	1344706		14k, 95:5 trans/Cis mixture	478.61	4.29	96.98	0	C(CN1CCCC1)Oc2ccc3Nc4nccc(n4)c5csc(COC\C=C\COCc2c3)c5	10910594	IC50	=	680	nM	6.17				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	821290	CHEMBL2040120	B	Inhibition of recombinant JAK3 using poly(Glu,Ala,Tyr) as substrate after 2 hrs by luminometric assay	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			62087	CHEMBL2034857	22339472	J. Med. Chem.	2012	55	6	2623
CHEMBL247468	408008	CHEMBL247468	408008		27	512.65	4.37	78.69	1	C(CN1CCNCC1)Nc2ncnc3oc(c4ccc(OCCN5CCCC5)cc4)c(c6ccccc6)c23	2022205	IC50	=	960	nM	6.02				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	454470	CHEMBL902559	B	Inhibition of Jak3	1	Scientific Literature				Intermediate	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			37451	CHEMBL1139142	17280833	Bioorg. Med. Chem. Lett.	2007	17	8	2305
CHEMBL2376147	1557981	CHEMBL2376147	1557981		6d	446.44	1.55	132.58	0	C[C@@H](NC(=O)c1c[nH]c2ncc(nc12)c3nn(C)c4cc(F)ccc34)C(=O)N5CC(C5)C#N	13282637	IC50	=	.6	nM	9.22				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	957633	CHEMBL2378516	B	Inhibition of JAK3 (unknown origin) using [33gammaP]ATP and Biotin-KAIETDKEYYTVKD as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by filtration assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein			73493	CHEMBL2375236	23540648	Bioorg. Med. Chem. Lett.	2013	23	9	2793
CHEMBL212964	358459	CHEMBL212964	358459		9	436.43	5.45	66.91	1	CNc1ncc2cc(ccc2n1)c3cc(ccc3C)C(=O)Nc4cccc(c4)C(F)(F)F	1765221	IC50	=	16	nM	7.8				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	396626	CHEMBL853499	B	Inhibition of Jak3 by HTRF kinase assay	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	31708	CHEMBL1149344	16970394	J. Med. Chem.	2006	49	19	5671
CHEMBL271154	441578	CHEMBL271154	441578		32	622.02	6.28	120.94	2	CN1CCN(CC1)c2ccc(Nc3ncc(NC(=O)c4cc(NC(=O)c5ccc6OC(F)(F)Oc6c5)ccc4Cl)cn3)cc2	2120330	IC50	>	5000	nM					BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	474717	CHEMBL951935	B	Inhibition of Jak3 by HTRF assay	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			39206	CHEMBL1144680	18321037	J. Med. Chem.	2008	51	6	1681
CHEMBL407063	441719	CHEMBL407063	441719		18	607.6	5.45	102.48	2	CN1CCN(CC1)c2ccc(Nc3ncc(NC(=O)c4cc(NC(=O)c5cc(F)cc(c5)C(F)(F)F)ccc4C)cn3)cc2	2120335	IC50	>	25000	nM					BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	474717	CHEMBL951935	B	Inhibition of Jak3 by HTRF assay	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			39206	CHEMBL1144680	18321037	J. Med. Chem.	2008	51	6	1681
CHEMBL1089815	621887	CHEMBL1089815	621887		21	522.64	4.59	67.79	1	Cc1cc(ccc1CN2CCOCC2)c3cccc4ncc(nc34)c5ccc(C(=O)N6CCOCC6)c(C)c5	3247758	IC50	=	408	nM	6.39				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	625436	CHEMBL1116985	B	Inhibition of recombinant GST tagged JAK3 protein after 60 mins using FITC-GGEEEEYFELVKKKK-NH2 substrate	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			50722	CHEMBL1156975	20231096	Bioorg. Med. Chem. Lett.	2010	20	8	2609
CHEMBL375205	367971	CHEMBL375205	367971		33	406.44	5.11	92.56	1	C[C@H](Nc1cc(nc(n1)n2cnc3ccc(cc23)C#N)c4cocc4)c5ccccc5	1807588	IC50	=	31	nM	7.51				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	424265	CHEMBL908417	B	Inhibition of JAK3	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	34884	CHEMBL1139695	16934457	Bioorg. Med. Chem. Lett.	2006	16	21	5633
CHEMBL1938649	1273485	CHEMBL1938649	1273485		14	283.35	2.35	96.25	0	CNC(=O)c1cnc(N)c2cc(sc12)c3ccccc3	8009871	IC50	>	25000	nM					BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	799686	CHEMBL1941392	B	Inhibition of TEL-fused JAK3 expressed in Ba/F3 cells assessed as inhibition of STAT5 phosphorylation after 60 mins by AlphaScreen assay	1	Scientific Literature				Autocuration	BAO_0000219	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			60779	CHEMBL1938231	22087750	J. Med. Chem.	2011	54	24	8440
CHEMBL1938660	1273496	CHEMBL1938660	1273496		26	531.69	2.08	163.26	1	CC(C)(C)NS(=O)(=O)c1ccc(cc1)c2cc3c(N)ncc(C(=O)NCCCN4CCOCC4)c3s2	8009768	IC50	=	645	nM	6.19				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	799679	CHEMBL1941385	B	Inhibition of human recombinant N-terminal GST-tagged JAK3 expressed in Sf9 cells using Biotin-LC-EQEDEPEGDYFEWLE as substrate after 90 mins by TR-FRET assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	60779	CHEMBL1938231	22087750	J. Med. Chem.	2011	54	24	8440
CHEMBL221959	367860	CHEMBL221959	367860	TOFACITINIB	1a	312.37	1.51	88.91	0	C[C@@H]1CCN(C[C@@H]1N(C)c2ncnc3[nH]ccc23)C(=O)CC#N	13283423	IC50	=	2.2	nM	8.66			1	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	957633	CHEMBL2378516	B	Inhibition of JAK3 (unknown origin) using [33gammaP]ATP and Biotin-KAIETDKEYYTVKD as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by filtration assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein			73493	CHEMBL2375236	23540648	Bioorg. Med. Chem. Lett.	2013	23	9	2793
CHEMBL2376335	1558171	CHEMBL2376335	1558171		1f	321.33	2.36	103.69	0	CC(C)NC(=O)c1c[nH]c2ncc(Oc3ccc(cc3)C#N)nc12	13284852	IC50	=	420	nM	6.38				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	957865	CHEMBL2378978	B	Inhibition of JAK3 (unknown origin) using Biotin-KAIETDKEYYTVKD as substrate and [33Pgamma]ATP incubated for 10 mins prior to substrate addition measured after 30 mins by Topcount analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein			73500	CHEMBL2375291	23541670	Bioorg. Med. Chem. Lett.	2013	23	9	2522
CHEMBL201307	338094	CHEMBL201307	338094		46	580.67	3.97	149.97	1	COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN5CCC(CO)CC5	1678208	IC50	=	25000	nM	4.6				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	330897	CHEMBL862106	B	Inhibitory activity against JAK3	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	30599	CHEMBL1149372	16451062	J. Med. Chem.	2006	49	3	955
CHEMBL3116064	1619049	CHEMBL3116064	1619049		13g	366.36	1.14	119.22	0	C[C@H](Nc1nc(Nc2cn(C)cn2)c3nccnc3n1)c4ncc(F)cn4	13919088	IC50	>	30000	nM					BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1291449	CHEMBL3118239	B	Inhibition of Jak3 (unknown origin)	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein			76802	CHEMBL3112447	24359159	J. Med. Chem.	2014	57	1	144
CHEMBL1078274	617202	CHEMBL1078274	617202		12	378.42	3.66	79.74	0	COc1cc(ccc1O)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2	3227754	IC50	=	62	nM	7.21				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	619479	CHEMBL1107755	B	Inhibition of GST-tagged JAK3 kinase	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			50137	CHEMBL1154287	19762238	Bioorg. Med. Chem. Lett.	2009	19	20	5887
CHEMBL259922	428400	CHEMBL259922	428400		2x	411.42	4.03	110.76	0	Cc1ccc(cc1Nc2ncnc3c2cnn3c4ccccc4)C(=O)Nc5ccon5	2158771	IC50	>	50000	nM					BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	475745	CHEMBL922534	B	Inhibition of Jak3	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			39262	CHEMBL1144728	18359226	Bioorg. Med. Chem. Lett.	2008	18	8	2652
CHEMBL1774055	1145098	CHEMBL1774055	1145098		1c, AZ960	354.36	4.5	89.42	0	C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(F)cc1C#N)c3ccc(F)cc3	6196659	IC50	=	9	nM	8.05				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	746714	CHEMBL1776839	B	Inhibition of JAK3 after 60 min	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			57597	CHEMBL1772962	21493067	Bioorg. Med. Chem. Lett.	2011	21	10	2958
